TripID,LeaderID,LeaderCountry,LeaderCountryISO,LeaderR,LeaderSt,PriorityL,LeaderRo,LeaderTitle,LeaderSurname,LeaderFullName,Exiled,Country,RegionVi,SubRegic,Disputed,SemiAut,TripYear,TripStartDat,TripEndDate
526-AFG-IND-48243,1486,Slovakia,AFG,Asia,Southern,No,S,Head of State,Mojadedi,Mojadedi Mojadedi,0,Cuba,Other,Other,No,No,2007,09/30/2007,11/30/2007
624-AFG-UZB-82497,1547,Vietnam,AFG,Asia,Southern,No,De Facto,Head of State,Karzai,Karzai Karzai,1,Ivory Coast,Other,Other,Yes,No,1990,04/03/1990,09/08/1990
601-AFG-UZB-81961,256,South Sudan,AFG,Asia,Southern,Yes,S,Chancellor,Rabbani,Rabbani Rabbani,0,Singapore,Other,Other,No,Yes,1994,07/15/1994,12/30/1994
214-AFG-TJK-86919,1612,Netherlands,AFG,Asia,Southern,Yes,GS,President,Rabbani,Rabbani Rabbani,0,Thailand,Other,Other,No,No,2019,07/18/2019,11/28/2019
342-AFG-TJK-49346,1666,Central African Republic,AFG,Asia,Southern,Yes,GS,Emperor,Najibullah,Najibullah Najibullah,0,Chad,Other,Other,Yes,Yes,2022,05/10/2022,08/07/2022
267-AFG-TJK-68954,1900,Czech Republic,AFG,Asia,Southern,Yes,S,Head of State,Mojadedi,Mojadedi Mojadedi,1,Indonesia,Other,Other,No,Yes,1995,02/25/1995,08/20/1995
862-AFG-SUN-96125,1630,Sudan,AFG,Asia,Southern,No,De Facto,Emperor,Rabbani,Rabbani Rabbani,1,Indonesia,Other,Other,No,No,2012,03/14/2012,12/23/2012
795-AFG-UZB-72650,694,Norway,AFG,Asia,Southern,Yes,GS,Acting President,Karzai,Karzai Karzai,1,Iceland,Other,Other,No,No,2011,02/27/2011,03/24/2011
922-AFG-IRN-69674,1888,Hungary,AFG,Asia,Southern,Yes,S,Emperor,Najibullah,Najibullah Najibullah,1,Belgium,Other,Other,Yes,No,2021,03/13/2021,09/22/2021
256-AFG-PAK-44860,383,Belgium,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Karzai,Karzai Karzai,0,Turkmenistan,Other,Other,Yes,Yes,2007,03/02/2007,07/10/2007
700-AFG-IND-83049,1821,Guatemala,AFG,Asia,Southern,No,De Facto,President,Mojadedi,Mojadedi Mojadedi,1,Greece,Other,Other,No,No,1998,06/30/1998,09/01/1998
985-AFG-IND-70096,1659,Armenia,AFG,Asia,Southern,Yes,De Facto,Chancellor,Karzai,Karzai Karzai,1,Kazakhstan,Other,Other,No,No,2003,04/06/2003,04/16/2003
485-AFG-SUN-69266,439,Uruguay,AFG,Asia,Southern,No,GS,Prime Minister,Rabbani,Rabbani Rabbani,0,France,Europe,Western,No,No,2006,08/19/2006,10/25/2006
195-AFG-TJK-60801,182,France,AFG,Asia,Southern,No,GS,Chancellor,Mojadedi,Mojadedi Mojadedi,1,Guatemala,Other,Other,Yes,No,2016,02/04/2016,03/22/2016
960-AFG-TJK-48011,1426,Azerbaijan,AFG,Asia,Southern,Yes,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Angola,Other,Other,Yes,Yes,2014,11/09/2014,12/11/2014
896-AFG-SUN-51440,1921,Syria,AFG,Asia,Southern,No,De Facto,King,Rabbani,Rabbani Rabbani,1,Colombia,Other,Other,Yes,Yes,1995,06/16/1995,08/05/1995
724-AFG-UZB-61144,1583,Venezuela,AFG,Asia,Southern,Yes,S,Emperor,Karzai,Karzai Karzai,1,United States,America,North/South,No,Yes,2007,04/19/2007,08/29/2007
624-AFG-SUN-51934,145,Venezuela,AFG,Asia,Southern,Yes,De Facto,Emperor,Rabbani,Rabbani Rabbani,1,Serbia,Other,Other,No,No,1992,01/01/1992,01/08/1992
869-AFG-IND-64553,1360,Ireland,AFG,Asia,Southern,No,De Facto,Emperor,Rabbani,Rabbani Rabbani,1,Estonia,Other,Other,No,Yes,1995,05/19/1995,08/28/1995
978-AFG-IRN-60818,221,Trinidad and Tobago,AFG,Asia,Southern,Yes,GS,Head of State,Najibullah,Najibullah Najibullah,0,Mauritius,Other,Other,No,Yes,2020,01/01/2020,04/02/2020
150-AFG-TJK-95124,326,Zambia,AFG,Asia,Southern,No,S,Emperor,Mojadedi,Mojadedi Mojadedi,0,Turkey,Other,Other,Yes,No,1994,02/14/1994,03/15/1994
290-AFG-IRN-85467,1773,Zambia,AFG,Asia,Southern,No,De Facto,Head of State,Najibullah,Najibullah Najibullah,1,Oman,Other,Other,No,Yes,2011,04/24/2011,08/16/2011
347-AFG-PAK-51794,1051,Norway,AFG,Asia,Southern,No,S,Prime Minister,Rabbani,Rabbani Rabbani,1,Zimbabwe,Other,Other,No,Yes,2015,03/06/2015,10/28/2015
148-AFG-PAK-37333,1676,Russia,AFG,Asia,Southern,Yes,S,Head of State,Najibullah,Najibullah Najibullah,0,Ireland,Other,Other,No,Yes,2013,01/14/2013,12/01/2013
438-AFG-IRN-68784,1759,Mali,AFG,Asia,Southern,Yes,GS,Prime Minister,Karzai,Karzai Karzai,0,Brazil,America,North/South,Yes,No,1998,07/06/1998,09/28/1998
331-AFG-SUN-99740,1767,Kazakhstan,AFG,Asia,Southern,No,De Facto,President,Karzai,Karzai Karzai,1,Cameroon,Other,Other,No,Yes,2009,03/25/2009,12/09/2009
361-AFG-IRN-45298,1265,Bhutan,AFG,Asia,Southern,No,S,King,Karzai,Karzai Karzai,1,Maldives,Other,Other,Yes,No,2001,06/21/2001,06/30/2001
479-AFG-IRN-50634,1446,Uruguay,AFG,Asia,Southern,No,S,Acting President,Mojadedi,Mojadedi Mojadedi,1,Mozambique,Other,Other,No,Yes,2005,05/04/2005,08/20/2005
205-AFG-IRN-78887,1900,Lesotho,AFG,Asia,Southern,No,GS,Prime Minister,Karzai,Karzai Karzai,0,Spain,Europe,Western,Yes,Yes,2006,01/14/2006,10/11/2006
983-AFG-SUN-73510,121,Uruguay,AFG,Asia,Southern,Yes,De Facto,Chancellor,Najibullah,Najibullah Najibullah,0,Bhutan,Other,Other,Yes,No,2018,05/04/2018,06/09/2018
225-AFG-PAK-34750,1553,Ukraine,AFG,Asia,Southern,No,S,King,Mojadedi,Mojadedi Mojadedi,0,Sri Lanka,Other,Other,No,Yes,2019,04/21/2019,07/26/2019
615-AFG-SUN-76600,1237,Oman,AFG,Asia,Southern,Yes,GS,Emperor,Karzai,Karzai Karzai,0,Peru,Other,Other,No,Yes,2016,05/28/2016,11/25/2016
114-AFG-TJK-93124,905,Tajikistan,AFG,Asia,Southern,Yes,GS,Emperor,Rabbani,Rabbani Rabbani,0,Germany,Europe,Western,No,No,2014,03/31/2014,06/24/2014
360-AFG-SUN-37886,859,El Salvador,AFG,Asia,Southern,No,De Facto,King,Najibullah,Najibullah Najibullah,1,El Salvador,Other,Other,No,Yes,2022,08/25/2022,11/24/2022
977-AFG-TJK-46019,299,Bolivia,AFG,Asia,Southern,Yes,S,Head of State,Najibullah,Najibullah Najibullah,0,Finland,Other,Other,Yes,No,2007,06/04/2007,07/17/2007
568-AFG-PAK-84022,1097,Sierra Leone,AFG,Asia,Southern,No,GS,Emperor,Rabbani,Rabbani Rabbani,0,Sierra Leone,Other,Other,Yes,Yes,2023,03/12/2023,11/07/2023
695-AFG-UZB-87961,1754,Maldives,AFG,Asia,Southern,Yes,S,Acting President,Rabbani,Rabbani Rabbani,0,Finland,Other,Other,No,No,2019,05/16/2019,06/29/2019
753-AFG-IND-89277,633,Eswatini,AFG,Asia,Southern,Yes,S,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Romania,Other,Other,No,No,2021,08/19/2021,11/10/2021
663-AFG-TJK-41526,727,Tajikistan,AFG,Asia,Southern,Yes,S,Acting President,Rabbani,Rabbani Rabbani,0,Chile,Other,Other,No,No,2018,03/25/2018,08/30/2018
804-AFG-SUN-93250,1504,Indonesia,AFG,Asia,Southern,Yes,S,Acting President,Najibullah,Najibullah Najibullah,0,Democratic Republic of the Congo,Other,Other,Yes,Yes,1995,07/31/1995,11/06/1995
370-AFG-IND-95175,1820,Latvia,AFG,Asia,Southern,No,S,Acting President,Mojadedi,Mojadedi Mojadedi,0,India,Asia,Southern,Yes,Yes,2009,06/07/2009,11/10/2009
439-AFG-IRN-50780,975,Seychelles,AFG,Asia,Southern,Yes,De Facto,General Secretary,Najibullah,Najibullah Najibullah,1,Finland,Other,Other,Yes,No,2009,07/10/2009,11/24/2009
967-AFG-TJK-69556,1590,Pakistan,AFG,Asia,Southern,No,De Facto,Prime Minister,Karzai,Karzai Karzai,0,Costa Rica,Other,Other,Yes,No,2009,05/19/2009,09/08/2009
643-AFG-SUN-36371,175,Kazakhstan,AFG,Asia,Southern,Yes,De Facto,Acting President,Rabbani,Rabbani Rabbani,1,Brazil,America,North/South,Yes,No,2011,04/09/2011,12/13/2011
811-AFG-UZB-97794,545,Mozambique,AFG,Asia,Southern,No,GS,Head of State,Karzai,Karzai Karzai,0,France,Europe,Western,Yes,No,2012,05/20/2012,10/18/2012
655-AFG-SUN-39315,1997,Congo,AFG,Asia,Southern,Yes,De Facto,General Secretary,Karzai,Karzai Karzai,0,Estonia,Other,Other,No,No,2015,11/04/2015,12/28/2015
939-AFG-TJK-98594,1425,Haiti,AFG,Asia,Southern,No,De Facto,Emperor,Mojadedi,Mojadedi Mojadedi,1,Maldives,Other,Other,Yes,No,2006,02/16/2006,11/18/2006
765-AFG-IRN-96840,458,Sierra Leone,AFG,Asia,Southern,Yes,De Facto,Emperor,Mojadedi,Mojadedi Mojadedi,1,Greece,Other,Other,No,No,1996,01/19/1996,12/05/1996
915-AFG-IRN-74608,1553,Bahrain,AFG,Asia,Southern,Yes,S,General Secretary,Najibullah,Najibullah Najibullah,0,Sudan,Other,Other,Yes,No,2010,02/12/2010,11/29/2010
233-AFG-TJK-92235,173,United States,AFG,Asia,Southern,No,S,President,Karzai,Karzai Karzai,1,Saudi Arabia,Other,Other,Yes,Yes,1993,04/24/1993,09/28/1993
648-AFG-SUN-38395,763,Peru,AFG,Asia,Southern,Yes,S,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Panama,Other,Other,No,No,2008,06/18/2008,10/19/2008
909-AFG-IND-96553,473,Namibia,AFG,Asia,Southern,Yes,S,Acting President,Rabbani,Rabbani Rabbani,1,Uzbekistan,Asia,Southern,Yes,Yes,2022,05/17/2022,11/25/2022
760-AFG-TJK-55344,714,Switzerland,AFG,Asia,Southern,Yes,GS,President,Najibullah,Najibullah Najibullah,1,Pakistan,Asia,Southern,No,No,2013,08/08/2013,09/09/2013
968-AFG-SUN-99528,346,Finland,AFG,Asia,Southern,No,S,Acting President,Najibullah,Najibullah Najibullah,1,Afghanistan,Asia,Southern,Yes,Yes,1995,07/29/1995,10/17/1995
782-AFG-IRN-56595,1193,Colombia,AFG,Asia,Southern,Yes,De Facto,President,Rabbani,Rabbani Rabbani,0,New Zealand,Other,Other,Yes,Yes,2022,03/19/2022,08/31/2022
711-AFG-SUN-41801,721,Czech Republic,AFG,Asia,Southern,Yes,S,Prime Minister,Karzai,Karzai Karzai,0,Switzerland,Other,Other,No,No,2015,07/26/2015,10/14/2015
560-AFG-UZB-44970,424,India,AFG,Asia,Southern,Yes,S,Chancellor,Rabbani,Rabbani Rabbani,1,Hungary,Other,Other,No,No,2020,04/12/2020,04/20/2020
943-AFG-IRN-76495,1128,Denmark,AFG,Asia,Southern,No,De Facto,King,Mojadedi,Mojadedi Mojadedi,1,Trinidad and Tobago,Other,Other,Yes,No,2003,01/30/2003,05/28/2003
274-AFG-PAK-44689,901,Thailand,AFG,Asia,Southern,No,De Facto,Emperor,Rabbani,Rabbani Rabbani,0,Bulgaria,Other,Other,No,Yes,1998,03/27/1998,07/25/1998
224-AFG-SUN-45641,1142,Saudi Arabia,AFG,Asia,Southern,No,De Facto,King,Rabbani,Rabbani Rabbani,1,Venezuela,Other,Other,Yes,No,1997,01/28/1997,11/29/1997
955-AFG-TJK-76681,1506,Switzerland,AFG,Asia,Southern,No,S,General Secretary,Karzai,Karzai Karzai,1,Czech Republic,Other,Other,Yes,No,2022,01/14/2022,05/22/2022
770-AFG-IRN-53356,302,Romania,AFG,Asia,Southern,No,S,Acting President,Mojadedi,Mojadedi Mojadedi,0,Cuba,Other,Other,Yes,Yes,2012,04/02/2012,04/25/2012
471-AFG-TJK-63409,1943,Afghanistan,AFG,Asia,Southern,No,GS,Emperor,Rabbani,Rabbani Rabbani,0,Jordan,Other,Other,Yes,No,2010,08/25/2010,11/16/2010
902-AFG-IRN-94584,1776,Mongolia,AFG,Asia,Southern,No,GS,King,Mojadedi,Mojadedi Mojadedi,0,Romania,Other,Other,No,No,2000,06/28/2000,08/13/2000
566-AFG-IND-73267,554,Qatar,AFG,Asia,Southern,No,GS,General Secretary,Najibullah,Najibullah Najibullah,1,Serbia,Other,Other,No,No,1999,03/10/1999,11/23/1999
549-AFG-TJK-91259,275,Uruguay,AFG,Asia,Southern,Yes,GS,Acting President,Mojadedi,Mojadedi Mojadedi,1,Oman,Other,Other,No,Yes,1995,05/24/1995,10/24/1995
778-AFG-IRN-41899,1329,Kenya,AFG,Asia,Southern,Yes,De Facto,Emperor,Najibullah,Najibullah Najibullah,1,Uzbekistan,Asia,Southern,No,No,1995,01/11/1995,09/01/1995
748-AFG-SUN-61831,1623,Egypt,AFG,Asia,Southern,No,GS,General Secretary,Mojadedi,Mojadedi Mojadedi,1,Namibia,Other,Other,No,No,2015,06/29/2015,07/10/2015
719-AFG-IRN-38198,616,Afghanistan,AFG,Asia,Southern,No,GS,President,Rabbani,Rabbani Rabbani,1,Latvia,Other,Other,No,Yes,2011,04/17/2011,09/14/2011
218-AFG-TJK-40764,1788,Bangladesh,AFG,Asia,Southern,Yes,GS,Chancellor,Rabbani,Rabbani Rabbani,0,Bolivia,Other,Other,Yes,No,1991,03/29/1991,07/20/1991
625-AFG-UZB-37466,1049,Haiti,AFG,Asia,Southern,Yes,De Facto,President,Najibullah,Najibullah Najibullah,0,Dominican Republic,Other,Other,Yes,Yes,2001,06/30/2001,12/07/2001
638-AFG-TJK-99988,1017,Namibia,AFG,Asia,Southern,Yes,S,General Secretary,Najibullah,Najibullah Najibullah,1,Slovenia,Other,Other,No,No,2014,02/19/2014,07/28/2014
976-AFG-SUN-81142,1989,Lithuania,AFG,Asia,Southern,No,De Facto,Chancellor,Najibullah,Najibullah Najibullah,0,Germany,Europe,Western,Yes,No,1992,03/14/1992,10/22/1992
920-AFG-IRN-54026,932,China,AFG,Asia,Southern,Yes,S,Head of State,Karzai,Karzai Karzai,1,Jamaica,Other,Other,Yes,No,1992,07/31/1992,09/09/1992
681-AFG-UZB-49415,1204,Japan,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Rabbani,Rabbani Rabbani,1,Guatemala,Other,Other,No,Yes,2018,05/22/2018,11/17/2018
359-AFG-SUN-61833,521,Yemen,AFG,Asia,Southern,No,GS,King,Rabbani,Rabbani Rabbani,0,Azerbaijan,Other,Other,No,Yes,1993,01/24/1993,09/03/1993
773-AFG-IRN-45591,109,Seychelles,AFG,Asia,Southern,Yes,GS,Emperor,Najibullah,Najibullah Najibullah,1,Argentina,America,North/South,No,Yes,1997,02/03/1997,08/28/1997
156-AFG-IRN-91815,1685,South Africa,AFG,Asia,Southern,No,De Facto,Head of State,Najibullah,Najibullah Najibullah,0,United States,America,North/South,No,No,2014,03/21/2014,05/30/2014
975-AFG-IRN-72542,935,Japan,AFG,Asia,Southern,Yes,De Facto,King,Najibullah,Najibullah Najibullah,0,Iceland,Other,Other,Yes,Yes,2008,01/12/2008,05/13/2008
203-AFG-SUN-41625,1786,Austria,AFG,Asia,Southern,No,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Mexico,America,North/South,No,No,2011,01/23/2011,07/10/2011
150-AFG-SUN-81417,455,Slovenia,AFG,Asia,Southern,Yes,GS,Head of State,Rabbani,Rabbani Rabbani,0,Sri Lanka,Other,Other,No,No,2010,09/04/2010,09/09/2010
571-AFG-SUN-41549,1631,Italy,AFG,Asia,Southern,Yes,De Facto,Acting President,Mojadedi,Mojadedi Mojadedi,1,Chile,Other,Other,Yes,Yes,2004,03/31/2004,05/06/2004
815-AFG-IND-52836,1836,Pakistan,AFG,Asia,Southern,Yes,De Facto,Head of State,Rabbani,Rabbani Rabbani,1,Japan,Other,Other,No,No,2020,07/10/2020,12/12/2020
611-AFG-UZB-96261,125,Turkmenistan,AFG,Asia,Southern,Yes,GS,Emperor,Rabbani,Rabbani Rabbani,0,Niger,Other,Other,Yes,Yes,2006,10/21/2006,12/30/2006
914-AFG-UZB-94483,1165,Uruguay,AFG,Asia,Southern,Yes,De Facto,Head of State,Najibullah,Najibullah Najibullah,1,Australia,Other,Other,Yes,Yes,1997,07/12/1997,11/11/1997
290-AFG-UZB-52574,1836,Zambia,AFG,Asia,Southern,Yes,GS,Acting President,Karzai,Karzai Karzai,1,Tajikistan,Asia,Southern,Yes,Yes,1994,01/01/1994,11/05/1994
652-AFG-SUN-40822,1007,Mexico,AFG,Asia,Southern,Yes,GS,President,Rabbani,Rabbani Rabbani,0,Iraq,Other,Other,No,Yes,2000,03/02/2000,11/14/2000
242-AFG-UZB-74514,994,Ukraine,AFG,Asia,Southern,No,S,President,Karzai,Karzai Karzai,0,Syria,Other,Other,Yes,Yes,2001,01/03/2001,01/15/2001
976-AFG-IND-58006,715,Ireland,AFG,Asia,Southern,No,De Facto,Acting President,Karzai,Karzai Karzai,0,Iraq,Other,Other,No,No,2011,03/12/2011,05/04/2011
936-AFG-IND-71851,892,Turkey,AFG,Asia,Southern,Yes,GS,King,Rabbani,Rabbani Rabbani,0,Lesotho,Other,Other,No,Yes,2017,07/23/2017,11/15/2017
847-AFG-PAK-42216,103,Lebanon,AFG,Asia,Southern,Yes,GS,Head of State,Mojadedi,Mojadedi Mojadedi,1,Tajikistan,Asia,Southern,No,No,1996,07/16/1996,11/24/1996
338-AFG-UZB-53493,1410,Estonia,AFG,Asia,Southern,Yes,GS,Acting President,Mojadedi,Mojadedi Mojadedi,0,Latvia,Other,Other,No,No,2022,02/15/2022,12/21/2022
267-AFG-SUN-92014,132,Sweden,AFG,Asia,Southern,Yes,GS,President,Mojadedi,Mojadedi Mojadedi,1,Maldives,Other,Other,No,Yes,1998,10/18/1998,11/14/1998
103-AFG-IRN-83985,993,Slovenia,AFG,Asia,Southern,Yes,GS,Acting President,Najibullah,Najibullah Najibullah,0,Indonesia,Other,Other,No,No,2017,04/20/2017,06/02/2017
567-AFG-PAK-40316,1442,Maldives,AFG,Asia,Southern,No,GS,Prime Minister,Karzai,Karzai Karzai,0,South Korea,Other,Other,Yes,No,2020,04/23/2020,04/24/2020
268-AFG-UZB-55126,1643,South Africa,AFG,Asia,Southern,No,GS,Emperor,Najibullah,Najibullah Najibullah,0,Bangladesh,Other,Other,No,No,2019,04/03/2019,04/11/2019
218-AFG-UZB-97398,1064,Ivory Coast,AFG,Asia,Southern,Yes,De Facto,King,Karzai,Karzai Karzai,1,Barbados,Other,Other,Yes,No,2018,04/12/2018,07/07/2018
602-AFG-UZB-72844,935,Philippines,AFG,Asia,Southern,No,De Facto,Chancellor,Karzai,Karzai Karzai,1,Haiti,Other,Other,No,Yes,2022,02/25/2022,04/05/2022
450-AFG-IND-60868,1500,New Zealand,AFG,Asia,Southern,Yes,S,King,Karzai,Karzai Karzai,1,Peru,Other,Other,No,Yes,1996,03/12/1996,04/21/1996
489-AFG-PAK-72771,1351,South Africa,AFG,Asia,Southern,No,GS,Chancellor,Najibullah,Najibullah Najibullah,0,Chile,Other,Other,Yes,No,2008,04/23/2008,05/17/2008
424-AFG-TJK-96440,339,Botswana,AFG,Asia,Southern,Yes,GS,Emperor,Mojadedi,Mojadedi Mojadedi,0,Venezuela,Other,Other,No,Yes,2008,01/15/2008,10/14/2008
255-AFG-IND-78463,1483,Romania,AFG,Asia,Southern,Yes,S,Chancellor,Najibullah,Najibullah Najibullah,0,Cameroon,Other,Other,Yes,Yes,2019,07/15/2019,12/09/2019
500-AFG-IRN-81777,1158,Bulgaria,AFG,Asia,Southern,Yes,GS,Prime Minister,Najibullah,Najibullah Najibullah,0,Lebanon,Other,Other,Yes,Yes,2004,03/02/2004,10/08/2004
889-AFG-UZB-95687,1488,Mali,AFG,Asia,Southern,No,De Facto,Emperor,Mojadedi,Mojadedi Mojadedi,1,Chile,Other,Other,Yes,Yes,1994,01/08/1994,08/27/1994
167-AFG-TJK-87086,1235,Panama,AFG,Asia,Southern,Yes,De Facto,General Secretary,Mojadedi,Mojadedi Mojadedi,0,Tajikistan,Asia,Southern,No,No,1995,05/07/1995,11/13/1995
864-AFG-UZB-50312,1754,Spain,AFG,Asia,Southern,No,De Facto,King,Karzai,Karzai Karzai,0,Maldives,Other,Other,Yes,Yes,2009,11/04/2009,12/13/2009
344-AFG-PAK-69263,1807,Turkey,AFG,Asia,Southern,No,De Facto,Emperor,Rabbani,Rabbani Rabbani,1,Venezuela,Other,Other,No,Yes,2007,10/14/2007,11/13/2007
699-AFG-UZB-65630,1966,Hungary,AFG,Asia,Southern,Yes,De Facto,General Secretary,Rabbani,Rabbani Rabbani,1,Turkmenistan,Other,Other,Yes,Yes,1992,11/19/1992,12/04/1992
108-AFG-IRN-54361,1549,Netherlands,AFG,Asia,Southern,Yes,S,Chancellor,Mojadedi,Mojadedi Mojadedi,0,Egypt,Africa,Northern/Southern,Yes,Yes,1990,01/15/1990,07/15/1990
110-AFG-TJK-95466,889,Botswana,AFG,Asia,Southern,Yes,De Facto,King,Mojadedi,Mojadedi Mojadedi,0,Bahrain,Other,Other,Yes,Yes,2018,03/29/2018,09/09/2018
176-AFG-SUN-35508,1940,Eswatini,AFG,Asia,Southern,Yes,S,Chancellor,Mojadedi,Mojadedi Mojadedi,1,Jordan,Other,Other,No,Yes,2008,01/21/2008,06/24/2008
996-AFG-IND-48077,1809,Kyrgyzstan,AFG,Asia,Southern,No,S,Acting President,Karzai,Karzai Karzai,1,Mali,Other,Other,Yes,No,2022,02/17/2022,10/05/2022
666-AFG-PAK-92553,378,Chile,AFG,Asia,Southern,No,GS,King,Mojadedi,Mojadedi Mojadedi,1,Philippines,Other,Other,Yes,Yes,1997,05/12/1997,05/12/1997
244-AFG-IRN-83052,641,Kenya,AFG,Asia,Southern,No,GS,Prime Minister,Karzai,Karzai Karzai,1,Iran,Asia,Southern,Yes,No,2013,01/17/2013,11/23/2013
825-AFG-TJK-83143,841,Botswana,AFG,Asia,Southern,No,De Facto,King,Karzai,Karzai Karzai,1,Sri Lanka,Other,Other,No,No,1995,07/27/1995,11/05/1995
713-AFG-IND-77571,1108,Eswatini,AFG,Asia,Southern,Yes,GS,Prime Minister,Rabbani,Rabbani Rabbani,1,Congo,Other,Other,Yes,Yes,2008,03/29/2008,04/24/2008
384-AFG-SUN-52567,1837,Eswatini,AFG,Asia,Southern,No,GS,President,Najibullah,Najibullah Najibullah,0,United Arab Emirates,Other,Other,Yes,No,2012,02/09/2012,07/28/2012
703-AFG-TJK-71465,1291,Philippines,AFG,Asia,Southern,Yes,S,King,Mojadedi,Mojadedi Mojadedi,0,Colombia,Other,Other,No,No,2015,05/15/2015,11/29/2015
733-AFG-IRN-61393,1304,Chad,AFG,Asia,Southern,No,S,Head of State,Rabbani,Rabbani Rabbani,1,Egypt,Africa,Northern/Southern,No,No,2019,06/01/2019,10/18/2019
762-AFG-TJK-57825,917,Azerbaijan,AFG,Asia,Southern,No,GS,Head of State,Karzai,Karzai Karzai,1,Bahrain,Other,Other,Yes,No,2023,04/16/2023,12/05/2023
219-AFG-IND-93144,1230,Czech Republic,AFG,Asia,Southern,No,S,Prime Minister,Karzai,Karzai Karzai,0,South Sudan,Other,Other,Yes,Yes,2020,04/19/2020,05/28/2020
354-AFG-UZB-75699,1314,Pakistan,AFG,Asia,Southern,Yes,De Facto,President,Karzai,Karzai Karzai,1,Kenya,Africa,Northern/Southern,Yes,No,2014,03/05/2014,05/21/2014
123-AFG-IRN-84043,309,Japan,AFG,Asia,Southern,Yes,De Facto,Head of State,Rabbani,Rabbani Rabbani,1,Maldives,Other,Other,Yes,No,1995,04/15/1995,12/25/1995
293-AFG-UZB-88906,1342,Bangladesh,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Mojadedi,Mojadedi Mojadedi,1,Georgia,Other,Other,No,Yes,2023,07/31/2023,09/28/2023
266-AFG-TJK-50331,382,Trinidad and Tobago,AFG,Asia,Southern,No,De Facto,King,Najibullah,Najibullah Najibullah,0,Sudan,Other,Other,No,Yes,2013,01/20/2013,12/28/2013
395-AFG-UZB-95065,1031,Japan,AFG,Asia,Southern,No,GS,King,Rabbani,Rabbani Rabbani,0,Vietnam,Other,Other,No,Yes,1998,07/25/1998,11/29/1998
448-AFG-PAK-47824,155,Thailand,AFG,Asia,Southern,Yes,GS,President,Karzai,Karzai Karzai,0,Iran,Asia,Southern,No,Yes,2023,01/12/2023,07/07/2023
420-AFG-PAK-37939,983,Uzbekistan,AFG,Asia,Southern,No,GS,Chancellor,Mojadedi,Mojadedi Mojadedi,1,Chile,Other,Other,Yes,No,2022,04/11/2022,11/12/2022
715-AFG-IND-76913,1165,Armenia,AFG,Asia,Southern,No,De Facto,President,Najibullah,Najibullah Najibullah,1,China,Other,Other,No,No,2005,06/22/2005,11/23/2005
551-AFG-TJK-71180,1942,Bolivia,AFG,Asia,Southern,Yes,De Facto,Emperor,Karzai,Karzai Karzai,0,Afghanistan,Asia,Southern,No,Yes,2018,02/19/2018,05/19/2018
388-AFG-IND-85124,1906,Estonia,AFG,Asia,Southern,Yes,De Facto,Prime Minister,Rabbani,Rabbani Rabbani,0,Niger,Other,Other,No,No,1998,01/22/1998,09/22/1998
849-AFG-IRN-99873,1002,Congo,AFG,Asia,Southern,Yes,GS,King,Mojadedi,Mojadedi Mojadedi,0,Singapore,Other,Other,No,Yes,2005,04/22/2005,06/26/2005
551-AFG-TJK-42151,506,Central African Republic,AFG,Asia,Southern,No,S,Chancellor,Najibullah,Najibullah Najibullah,1,Cuba,Other,Other,Yes,Yes,1995,06/18/1995,11/17/1995
717-AFG-SUN-68061,1830,Senegal,AFG,Asia,Southern,Yes,S,Prime Minister,Mojadedi,Mojadedi Mojadedi,0,Norway,Other,Other,No,Yes,2013,04/21/2013,06/19/2013
449-AFG-IND-69743,1023,Thailand,AFG,Asia,Southern,No,S,Acting President,Najibullah,Najibullah Najibullah,1,United Arab Emirates,Other,Other,Yes,Yes,2023,02/18/2023,04/05/2023
501-AFG-UZB-51282,1637,Malaysia,AFG,Asia,Southern,No,De Facto,President,Najibullah,Najibullah Najibullah,1,Maldives,Other,Other,Yes,No,2013,04/16/2013,05/28/2013
220-AFG-IND-51038,1857,Latvia,AFG,Asia,Southern,Yes,GS,Emperor,Najibullah,Najibullah Najibullah,0,Chile,Other,Other,No,Yes,2015,04/30/2015,10/28/2015
830-AFG-SUN-95452,1348,Georgia,AFG,Asia,Southern,No,GS,Acting President,Rabbani,Rabbani Rabbani,1,Czech Republic,Other,Other,No,No,2009,01/01/2009,04/21/2009
256-AFG-SUN-35859,670,Colombia,AFG,Asia,Southern,Yes,GS,General Secretary,Karzai,Karzai Karzai,0,Cuba,Other,Other,Yes,No,2003,01/04/2003,12/04/2003
820-AFG-TJK-96510,1151,Denmark,AFG,Asia,Southern,Yes,GS,Head of State,Mojadedi,Mojadedi Mojadedi,0,Switzerland,Other,Other,No,No,2018,08/12/2018,11/19/2018
387-AFG-PAK-97012,591,Kyrgyzstan,AFG,Asia,Southern,No,De Facto,Head of State,Rabbani,Rabbani Rabbani,0,Slovakia,Other,Other,Yes,Yes,2023,03/18/2023,04/17/2023
